Longitude,Latitude,Mean,Standard_Deviation,Max_Precipitation,New_Mean,New_Standard_Deviation,Elevation,Km,a,b,Estimated_FF,Estimated_PMP
84.875,20.875,96.501875,43.63588163,228.65,94.40428571,40.65367692,207,3.302178904,6.72,-0.0007,6.281047977996279,351.84957021648
84.875,21.125,99.445625,43.24969519,207.71,97.72714286,41.36693858,135,2.658713961,6.72,-0.0007,6.268118419567386,358.73849467441073
84.875,21.375,116.1348438,49.21197342,235.87,114.2342857,47.21317776,154,2.576308566,6.72,-0.0007,6.195317494414068,408.6354699434092
84.875,21.625,118.0970313,53.50670588,262.47,115.8053968,50.71794407,388,2.891769489,6.72,-0.0007,6.18681387356321,431.8795113108789
84.875,21.875,107.6245312,45.86800566,228.82,105.7007937,43.59380371,170,2.82423638,6.72,-0.0007,6.232334506134121,379.31569831547074
84.875,22.125,89.24546875,31.46750139,181.3,87.78428571,29.48351381,186,3.171796784,13.4,-0.0079,6.6207953340774495,284.4497794154561
84.875,22.375,91.31078125,38.40306829,192.02,89.71222222,36.53299997,223,2.80042093,12.2,-0.008,5.8764315694282345,305.99445559962874
84.875,22.625,78.05671875,32.27654354,160.76,76.74396825,30.7899219,421,2.728686095,7.73,-0.0046,5.398104947605669,244.26394849478214
84.875,22.875,70.303125,26.76607851,154.12,68.97269841,24.789363,490,3.434832173,5.87,-0.0012,5.395098649177753,204.04418383527698
84.875,23.125,71.91109375,25.61129921,165.83,70.42031746,22.89357725,590,4.167530548,5.87,-0.0012,5.384698506230239,195.1861049703416
84.875,23.375,75.47671875,25.75644829,175.18,73.89412698,22.66341795,700,4.46913494,8.21,-0.005,5.629211222238292,203.05388540841676
84.875,23.625,75.41609375,26.23340223,171.66,73.8884127,23.44677513,557,4.169937518,8.21,-0.005,5.630917835535544,207.4429580153082
84.875,23.875,84.2453125,38.11989343,189.76,82.57047619,36.00926082,583,2.976721026,8.17,-0.005,5.361492277804128,277.30868631586475
84.875,24.125,75.67640625,31.91133284,165.03,74.25809524,30.09575369,466,3.016103391,7.12,-0.004,5.2603738608123125,233.99132228232168
84.875,24.375,73.151875,26.99724389,153.78,71.87206349,25.21098023,325,3.248899319,9.46,-0.0072,5.586644748417197,213.9966653043793
84.875,24.625,66.18421875,22.4358376,135.27,65.08761905,20.84213953,133,3.367330924,7.12,-0.004,5.463943874929336,180.0644993753661
84.875,24.875,69.6646875,24.42993259,141.7,68.52126984,22.86090796,101,3.201042159,8.92,-0.0063,5.751199348126783,201.14232645713838
84.875,25.125,85.4534375,40.69463126,217.99,83.34968254,37.40440259,76,3.599584758,8.92,-0.0063,5.206663722810291,280.2055835387443
84.875,25.375,78.14484375,31.76507334,185.34,76.44333333,28.97839299,65,3.757857335,8.92,-0.0063,5.452005000209401,236.13518722951306
84.875,25.625,87.498125,35.92886509,189.3,85.88222222,33.82691952,58,3.057262655,8.92,-0.0063,5.14002405332798,261.36930498278974
84.875,25.875,78.41375,24.33274706,146.99,77.3252381,22.92705374,54,3.038539653,8.92,-0.0063,5.442776526654931,203.20057992142813
84.875,26.125,80.424375,26.78864352,168.28,79.02984127,24.58780266,62,3.629855012,8.92,-0.0063,5.374268029014947,212.56581673936668
84.875,26.375,88.44109375,33.10338611,195.89,86.73555556,30.44768121,62,3.584983818,8.92,-0.0063,5.109579217774747,244.01593289004666
84.875,26.625,99.58140625,34.55750293,205.19,97.90507937,32.14548648,69,3.337480075,8.92,-0.0063,4.7632637126918125,252.6988355270093
84.875,26.875,103.2378125,30.06303469,211.13,101.5252381,27.02638628,74,4.055472337,5.55,-0.0004,5.32547975705281,247.16628554042984
85.125,19.625,59.79984375,17.23143979,120.2,58.84111111,15.58232343,25,3.937723996,742.0,-0.0391,71.60574817675051,1175.5837712872594
85.125,19.875,87.3925,37.44836487,221.9,85.25746032,33.65862129,97,4.059659441,742.0,-0.0391,24.34441581301321,906.7919723764991
85.125,20.125,77.64484375,25.88968532,164.15,76.27174603,23.66959389,77,3.712706453,742.0,-0.0391,35.63883280696637,921.2015430045028
85.125,20.375,84.57203125,30.79207843,184.98,82.97825397,28.29547777,111,3.604878026,742.0,-0.0391,27.182756533407034,853.721114468341
85.125,20.625,85.74234375,35.06867774,197.89,83.96222222,32.35008032,324,3.521715453,742.0,-0.0391,25.966924733349707,925.7744445372575
85.125,20.875,88.36234375,36.29357703,207.63,86.46920635,33.29801821,96,3.638678821,742.0,-0.0391,23.438538276397445,868.8192180932642
85.125,21.125,92.10125,33.95841209,199.26,90.40031746,31.40565428,96,3.466244695,175.0,-0.0293,11.777834689876688,461.99185443725827
85.125,21.375,131.1284375,66.35456918,313.65,128.2312698,62.73457947,137,2.955606489,742.0,-0.0391,4.4027411558717695,407.3325524288772
85.125,21.625,126.6245312,62.8020645,270.44,124.341746,60.60687356,224,2.410588856,742.0,-0.0391,5.250535509689832,444.84307295806184
85.125,21.875,100.4375,38.7120293,195.18,98.93365079,37.11696182,456,2.593055694,742.0,-0.0391,14.617844276871445,643.0074679153429
85.125,22.125,91.10859375,33.56655217,172.29,89.82,32.22308859,426,2.55934498,506.0,-0.0367,17.865139118639075,666.7785542425814
85.125,22.375,72.7975,21.44380009,138.95,71.74746032,19.91407096,261,3.374625903,25.4,-0.0149,8.585428656961584,243.76833549675047
85.125,22.625,73.8403125,25.11871526,153.61,72.57412698,23.20255341,422,3.49254117,7.32,-0.0037,5.570034076161269,203.07932564765184
85.125,22.875,71.74703125,24.27288177,155.4,70.41920635,22.03826501,478,3.856056436,7.6,-0.0041,5.663179135050889,196.5536738273541
85.125,23.125,73.2765625,26.66070706,178.84,71.60095238,23.28915844,647,4.604676803,7.6,-0.0041,5.627776020131952,204.34272989768567
85.125,23.375,74.7059375,25.4990458,173.51,73.13761905,22.43002754,694,4.474911177,7.6,-0.0041,5.594891244207143,200.1995021908711
85.125,23.625,82.36609375,38.30969642,225.56,80.0931746,34.06309243,625,4.270511425,7.6,-0.0041,5.421905180029996,267.0529510440575
85.125,23.875,99.7440625,56.29466198,263.07,97.1515873,52.81337518,433,3.141598357,7.6,-0.0041,5.0490372979364055,366.4007636137288
85.125,24.125,75.70203125,27.77372152,167.1,74.25126984,25.4739548,462,3.644849451,8.06,-0.0049,5.562088144948211,217.3904132480266
85.125,24.375,72.32453125,24.51467028,160.74,70.92111111,22.01032969,354,4.080760723,8.06,-0.0049,5.654905244626809,196.79086004994616
85.125,24.625,68.96203125,24.84037126,160.97,67.5015873,22.14346442,142,4.221038358,8.06,-0.0049,5.748848669641213,196.26145722216455
85.125,24.875,75.5375,31.21935512,182.72,73.83619048,28.37029569,95,3.83795117,8.06,-0.0049,5.56657412585513,233.4628539308133
85.125,25.125,74.9090625,28.32905739,154.29,73.64904762,26.71451574,75,3.018619284,8.06,-0.0049,5.583741940333656,224.0760244531416
85.125,25.375,70.43828125,21.11477353,133.01,69.44507937,19.74278569,56,3.219653074,9.92,-0.0077,5.7671507573395315,184.29790269407556
85.125,25.625,70.59703125,19.23310709,125.04,69.73285714,18.1104675,56,3.053877149,8.06,-0.0049,5.702975769254204,173.88058857236575
85.125,25.875,80.9303125,26.9371341,162.72,79.63206349,25.08501482,56,3.312253833,8.06,-0.0049,5.421405099307943,216.92633976136335
85.125,26.125,95.245625,43.76884704,231.48,93.0831746,40.58132364,58,3.410357598,8.06,-0.0049,5.054151546727566,300.34978464335796
85.125,26.375,88.55453125,36.61421991,204.77,86.70984127,33.82448951,62,3.490375182,8.06,-0.0049,5.222605176699088,265.20648526413
85.125,26.625,93.53515625,35.62297617,204.6,91.77222222,33.01865084,66,3.417092308,8.06,-0.0049,5.0966899055863575,261.82098068230846
85.375,19.625,55.92,15.16667317,110.62,55.05174603,13.61733659,6,4.08069916,8.94,-0.0054,6.609893813330211,145.9291488802761
85.375,19.875,91.61453125,34.84792071,223.81,89.51619048,30.85221607,10,4.352809187,8.94,-0.0054,5.451098349754951,259.7929953554602
85.375,20.125,82.49625,26.88919686,183.99,80.8852381,23.84119456,60,4.324647476,8.94,-0.0054,5.726221214022392,219.01620405710725
85.375,20.375,90.42640625,33.20636499,218.2,88.39825397,29.27298329,39,4.434182356,8.94,-0.0054,5.486184348716492,251.02338901583738
85.375,20.625,88.92890625,35.18892715,221.39,86.82634921,31.22479419,124,4.309512817,6.36,-0.0022,5.229861435732394,252.2302532229619
85.375,20.875,79.68265625,24.51434913,172.9,78.20301587,21.68812517,84,4.36630568,6.47,-0.0023,5.386554812148545,196.50693125094347
85.375,21.125,76.8596875,24.06505824,170.19,75.37825397,21.16275551,148,4.480122921,6.47,-0.0023,5.421642572863919,191.59658373212648
85.375,21.375,90.71875,37.35755753,226.47,88.56396825,33.47509344,147,4.119660845,6.47,-0.0023,5.25154848959262,266.51482639380384
85.375,21.625,117.3528125,62.87067069,321.39,114.114127,57.82872532,577,3.584306448,6.47,-0.0023,4.939502609343021,402.99795211312085
85.375,21.875,93.706875,39.50226991,201.09,92.00238095,37.40666852,629,2.916261281,6.47,-0.0023,5.2155799796742475,288.80434643922285
85.375,22.125,95.2684375,37.64441514,199.42,93.6152381,35.56232985,451,2.975192074,7.27,-0.0036,5.159243274681235,278.7431486106082
85.375,22.375,72.16203125,21.0763055,145.85,70.99238095,19.07103511,296,3.925199583,7.32,-0.0037,5.604729597916779,179.05002619392707
85.375,22.625,73.8928125,23.74027337,159.52,72.53365079,21.31473917,361,4.081042162,7.32,-0.0037,5.568952202122392,192.5935761384359
85.375,22.875,83.65078125,39.0757626,225.99,81.39142857,34.99218202,618,4.132310793,7.6,-0.0041,5.393421899093076,272.37838205371895
85.375,23.125,73.683125,32.37009605,198.45,71.70269841,28.52089594,488,4.444015428,5.87,-0.0012,5.373260446869564,226.93332706368471
85.375,23.375,68.15671875,25.88187874,158.96,66.71539683,23.39979405,628,3.942111755,7.6,-0.0041,5.747159314172645,202.63906307417915
85.375,23.625,79.959375,35.77477799,194.43,78.14238095,32.99781305,376,3.524100791,7.78,-0.0045,5.428914199496976,259.1016708194916
85.375,23.875,95.49515625,50.95203786,245.62,93.11222222,47.68545152,554,3.198203496,7.6,-0.0041,5.137764725986028,340.49178701217284
85.375,24.125,83.25984375,39.10944949,228.54,80.95380952,34.83516598,557,4.236701228,8.06,-0.0049,5.359873221745374,269.97191706125744
85.375,24.375,72.4840625,26.81769552,178.79,70.79666667,23.41745049,370,4.611660582,7.78,-0.0045,5.6146432833621,203.964693607143
85.375,24.625,81.30328125,39.60660725,240.54,78.77571429,34.4196602,155,4.699764168,8.0,-0.0049,5.371222109576236,266.1789211203412
85.375,24.875,87.35,48.70917486,263.01,84.56174603,43.73425114,91,4.080286031,8.95,-0.0062,5.207414796278675,315.09238649060353
85.375,25.125,79.74,33.06076687,186.65,78.04301587,30.43122429,62,3.568932459,8.66,-0.0059,5.40999799676368,244.3728624479662
85.375,25.375,80.23625,34.02098909,211.91,78.14619048,29.93702127,52,4.468173647,8.0,-0.0049,5.399378836520921,241.87756907371465
85.375,25.625,75.03765625,24.20751083,161.34,73.66777778,21.79919574,49,4.021809946,7.78,-0.0045,5.550493735013956,196.03395563321288
85.375,25.875,80.19703125,26.95822594,168.3,78.79857143,24.76120845,55,3.614582412,8.06,-0.0049,5.440919669069132,214.92077733552577
85.375,26.125,88.97359375,38.13426393,211.73,87.02507937,35.13282858,58,3.549526915,8.0,-0.0049,5.173093845710566,270.71901305960233
85.375,26.375,80.8865625,29.14559595,184.13,79.24777778,26.28820959,63,3.989705798,8.06,-0.0049,5.422567437609792,223.43615181579545
85.375,26.625,88.40625,28.68430257,195.49,86.70650794,25.51363328,69,4.263739738,7.78,-0.0045,5.226428790466213,221.75143752398893
85.625,19.875,56.31703125,15.87691157,120.17,55.30349206,13.79611484,5,4.701795302,18.6,-0.0127,9.09691444315582,181.81910759743232
85.625,20.125,86.68875,29.10458139,198.97,84.90650794,25.63656696,31,4.449249864,18.6,-0.0127,6.185540901125569,245.2647834955244
85.625,20.375,94.48234375,37.98695145,245.32,92.08809524,33.1517438,98,4.622137094,18.6,-0.0127,5.6026282337353095,280.2192395614395
85.625,20.625,92.04390625,38.45534048,241.64,89.66936508,33.7849953,74,4.498169485,8.16,-0.005,5.150143805717148,266.04149052047796
85.625,20.875,86.84703125,38.70888451,246.83,84.30761905,33.30841029,69,4.879319654,8.26,-0.0051,5.304230597867637,263.52252027654725
85.625,21.125,84.7821875,36.63364964,240.38,82.31238095,31.19182294,123,5.067597984,8.26,-0.0051,5.360383018917318,251.98230551665165
85.625,21.375,82.96484375,30.9569874,206.96,80.99666667,26.93749414,480,4.676134041,8.26,-0.0051,5.410296430403642,228.70467213966103
85.625,21.625,87.055625,33.38205688,209.5,85.11206349,29.83780148,468,4.168803676,8.26,-0.0051,5.298590808591259,245.15392567049867
85.625,21.875,88.4240625,32.8172834,189.71,86.81634921,30.47368416,433,3.376475593,8.26,-0.0051,5.261740516997206,248.76868114684794
85.625,22.125,87.099375,33.14357752,178.43,85.64968254,31.32778735,404,2.961598163,8.26,-0.0051,5.297408692401834,253.05546802160626
85.625,22.375,83.07171875,33.53948683,208.32,81.08365079,29.82948506,414,4.265455772,7.32,-0.0037,5.382995311513472,243.64369697284116
85.625,22.625,89.42140625,40.65836764,244.09,86.96634921,35.96658256,328,4.368601062,7.32,-0.0037,5.258002095526528,278.53377271940786
85.625,22.875,96.6925,46.80373146,269.7,93.94634921,41.74583223,415,4.210088562,5.87,-0.0012,5.226927523491371,314.89493947404014
85.625,23.125,79.2,36.22088827,216.21,77.0252381,32.09491667,271,4.336660642,7.6,-0.0041,5.492745641163739,255.48921364265595
85.625,23.375,69.69109375,27.27440393,161.23,68.23809524,24.91152018,488,3.7328876,8.06,-0.0049,5.728348086731254,212.39295271067002
85.625,23.625,78.541875,34.76216028,188.15,76.80206349,32.15376248,314,3.462983113,7.78,-0.0045,5.463654568216263,254.21892625919267
85.625,23.875,81.54859375,32.98804404,178.13,80.01555556,30.90422382,534,3.174790767,7.6,-0.0041,5.440108540231718,249.67092568241446
85.625,24.125,76.3178125,28.06955448,175.5,74.74349206,25.33344049,467,3.977213754,7.78,-0.0045,5.518610910324385,216.12321358416756
85.625,24.375,70.73640625,27.20793648,175.27,69.07714286,23.99625456,358,4.425393007,7.78,-0.0045,5.658973470132093,206.53057418757624
85.625,24.625,79.1125,42.67424154,242.81,76.51412698,37.65499152,364,4.416303558,8.06,-0.0049,5.469910785490563,285.0819442428037
85.625,24.875,84.24828125,47.21999059,236.7,81.8284127,43.4781684,95,3.562054084,7.78,-0.0045,5.325140374014436,315.7756311850386
85.625,25.125,77.01703125,32.6394048,192.39,75.18571429,29.45509397,59,3.979083748,8.06,-0.0049,5.5263640476979505,239.7966035873727
85.625,25.375,87.23265625,43.83016032,265.17,84.40825397,37.96093316,45,4.761783523,8.62,-0.0058,5.197281385666525,284.52630754499916
85.625,25.625,82.73890625,31.72014005,196.7,80.93,28.50826402,49,4.060927734,8.0,-0.0049,5.333570498516574,234.78974219099348
85.625,25.875,85.6121875,33.61817902,198.72,83.8168254,30.68922534,54,3.744088466,8.06,-0.0049,5.2984474186663535,248.21743428359304
85.625,26.125,84.2334375,33.50363204,205.38,82.31047619,30.06081806,51,4.094017787,7.78,-0.0045,5.325496088630536,244.32220649956417
85.625,26.375,78.5184375,23.21446836,170.47,77.05888889,20.27628258,59,4.606915037,7.78,-0.0045,5.4642308434229845,189.31272616359615
85.625,26.625,88.80078125,27.28907201,201.21,87.01650794,23.51088219,64,4.857048371,8.06,-0.0049,5.2163072511091055,211.44076649766893
85.875,19.875,57.49921875,16.66582697,123.35,56.45396825,14.56830137,4,4.591889613,6.57,-0.0032,5.465831895703892,137.1271050443727
85.875,20.125,92.639375,33.45422908,216.67,90.67063492,29.81426323,17,4.226143847,18.6,-0.0127,5.73530836569288,263.6333683199887
85.875,20.375,95.70203125,40.7417201,248.06,93.28365079,36.220534,21,4.273165856,18.6,-0.0127,5.516512040469094,295.51304317322024
85.875,20.625,95.9184375,41.15049385,246.53,93.52777778,36.8030661,93,4.157322702,8.16,-0.005,5.051332053502141,281.82294495808804
85.875,20.875,92.8471875,46.30560524,279.18,89.88952381,40.22917564,30,4.705303382,8.26,-0.0051,5.144375239409523,299.8011625642727
85.875,21.125,98.1296875,53.67491744,329.8,94.45238095,45.40133841,121,5.183715443,8.26,-0.0051,5.007632163314757,325.4828899794537
85.875,21.375,96.69421875,48.16685978,303.34,93.41412698,40.84478408,322,5.139600509,8.26,-0.0051,5.044427011867332,302.73275085704074
85.875,21.625,91.795,37.46241963,239.36,89.45269841,32.78080973,332,4.573020094,11.5,-0.0092,4.942310998986508,253.80795648426295
85.875,21.875,92.873125,35.3912679,208.89,91.0315873,32.48665495,404,3.627902376,8.26,-0.0051,5.143694780029385,259.9745624869308
85.875,22.125,97.7596875,42.39109204,206.7,96.03047619,40.42471492,421,2.737669865,8.26,-0.0051,5.01709048632812,300.5741401376584
85.875,22.375,92.83828125,40.30322543,228.49,90.68507937,36.78874146,279,3.745844929,7.55,-0.0042,5.112184367275874,280.9091102335658
85.875,22.625,98.79921875,48.61292406,266.03,96.1447619,44.1562535,200,3.847365313,7.55,-0.0042,4.985784905655785,318.9528009406104
85.875,22.875,103.9203125,51.36659268,295.56,100.8784127,45.6968964,305,4.260280296,7.78,-0.0045,4.873999886617533,326.64698037237315
85.875,23.125,86.12546875,36.99772995,226.89,83.89111111,32.72688275,220,4.369462561,7.78,-0.0045,5.28034654356474,258.934750960611
85.875,23.375,69.4784375,24.61657167,155.93,68.10619048,22.25035505,239,3.947074522,7.6,-0.0041,5.716099421965826,196.6636791398394
85.875,23.625,70.33703125,24.77405868,153.89,69.01079365,22.60367482,375,3.755106505,7.78,-0.0045,5.669152850903536,198.48071879669945
85.875,23.875,84.6153125,38.2952497,203.87,82.72238095,35.503242,334,3.412297362,7.6,-0.0041,5.372135308316336,275.3435324078995
85.875,24.125,85.326875,40.9040686,224.58,83.11650794,37.24264232,346,3.798427911,8.06,-0.0049,5.305859994032815,282.93112095776144
85.875,24.375,85.9209375,45.62262952,247.24,83.36031746,41.16830342,378,3.980724707,7.78,-0.0045,5.285208762247194,303.50401546223515
85.875,24.625,93.18171875,55.29240385,274.1,90.31,50.77385657,185,3.619776247,8.06,-0.0049,5.105524223766347,352.40887340217307
85.875,24.875,91.4640625,51.84615513,234.56,89.19269841,48.99498728,248,2.966983148,8.89,-0.0061,5.088567049702961,340.7783403736237
85.875,25.125,76.63546875,34.4172301,194.26,74.7684127,31.30895319,49,3.8165309,8.06,-0.0049,5.536706113821132,249.98394129441263
85.875,25.375,83.90296875,37.73310415,220.4,81.73634921,33.85196551,42,4.096177244,9.12,-0.0063,5.375658622691575,265.8795790388893
85.875,25.625,84.8578125,33.88704834,190.47,83.18142857,31.41182422,46,3.4155473,8.06,-0.0049,5.318069041105076,251.9080624090166
85.875,25.875,83.94359375,33.13774186,190.19,82.25714286,30.55350698,49,3.532584892,7.78,-0.0045,5.3324466483480695,246.86853964078034
85.875,26.125,75.39859375,23.69965512,161.69,74.02888889,21.22543892,53,4.130002278,9.12,-0.0063,5.671528530236492,195.77927615157205
85.875,26.375,74.1128125,18.01896765,143.68,73.00857143,15.86816318,56,4.453661572,7.78,-0.0045,5.573641898059783,162.55627164529756
86.125,19.875,62.71390625,18.00560508,128.53,61.66920635,16.10895436,12,4.150535917,18.6,-0.0127,8.38710134360064,197.8213390067574
86.125,20.125,97.3478125,35.17617453,223.72,95.34190476,31.61470111,16,4.060708807,18.6,-0.0127,5.402405741083075,268.14325527928946
86.125,20.375,102.5215625,50.06780257,282.25,99.66873016,45.00779197,15,4.056659122,18.6,-0.0127,5.058842675940956,330.20890126770865
86.125,20.625,101.57875,45.43820912,259.85,99.06650794,41.15186162,16,3.907077001,8.16,-0.005,4.910375517261735,303.64984378859083
86.125,20.875,101.0521875,49.83924252,291.45,98.03,44.03210611,23,4.392703804,8.26,-0.0051,4.933548131301936,318.28670231627905
86.125,21.125,99.905625,50.51529208,307.53,96.61,43.55670083,47,4.842423691,8.26,-0.0051,4.962481410606973,316.0549431762443
86.125,21.375,100.704375,50.61330318,314.72,97.30730159,43.17176819,220,5.035992444,8.26,-0.0051,4.94230724116939,314.07251753952335
86.125,21.625,99.0625,42.44444314,264.19,96.44142857,37.28867779,386,4.498646274,8.26,-0.0051,4.983865713151026,284.90426272631714
86.125,21.875,108.0954688,53.27530285,286.45,105.2644444,48.6864344,833,3.721479254,8.26,-0.0051,4.7594765640115675,339.8174123120866
86.125,22.125,105.9595312,53.17617234,270.24,103.3519048,49.37010936,299,3.380346882,8.26,-0.0051,4.811606299712225,343.5090604140575
86.125,22.375,89.37359375,37.99763752,217.33,87.34253968,34.68035009,266,3.748158827,7.32,-0.0037,5.258932351241339,271.7552087906764
86.125,22.625,98.75375,47.32451527,258.87,96.21222222,43.14811521,197,3.769753951,7.87,-0.0045,5.046354934046299,316.49445408478164
86.125,22.875,96.905625,44.07037762,251.53,94.45126984,39.8434403,176,3.942398773,7.6,-0.0041,5.108139177641188,300.4314633684378
86.125,23.125,78.78328125,25.48488002,169.48,77.34365079,22.95966044,353,4.012966545,7.6,-0.0041,5.502138276157841,205.110507764511
86.125,23.375,84.400625,33.92332056,201.91,82.53539683,30.76357163,269,3.880388293,8.29,-0.0051,5.3903309385139115,250.22645693637787
86.125,23.625,81.95640625,35.281529,202.8,80.03825397,32.07910656,288,3.826844298,8.06,-0.0049,5.394215447005911,254.99801838210067
86.125,23.875,83.90390625,35.57520874,196.77,82.11238095,32.86749563,229,3.488480544,7.6,-0.0041,5.387827441929339,260.9883011528066
86.125,24.125,83.32515625,36.76334855,208.63,81.33619048,33.46361969,292,3.803946217,7.78,-0.0045,5.347307349573784,262.265415761679
86.125,24.375,92.89203125,45.85161288,246.51,90.45365079,41.89530535,357,3.724912562,7.78,-0.0045,5.121985708553904,307.4791865082019
86.125,24.625,104.7859375,59.99546756,294.84,101.7692063,55.44499683,314,3.48220407,7.78,-0.0045,4.8550510636875295,373.9742283356432
86.125,24.875,97.21328125,53.60981775,242.08,94.91380952,50.80578031,358,2.896642657,8.06,-0.0049,5.005656026450217,351.5295416372573
86.125,25.125,81.3509375,33.4339269,181.08,79.76793651,31.22809094,54,3.24426055,8.0,-0.0049,5.369967991722061,249.04478629038567
86.125,25.375,83.92515625,31.36696491,189.75,82.24539683,28.61681084,47,3.756694055,8.77,-0.006,5.300418972687209,235.60624336413696
86.125,25.625,83.8459375,31.58000241,192.43,82.12238095,28.68806785,37,3.845069651,8.89,-0.0061,5.330616144157826,236.77101512590508
86.125,25.875,71.58,23.52874273,146.5,70.39079365,21.72278785,43,3.503657397,7.78,-0.0045,5.637531758164928,194.04290638025424
86.125,26.125,75.73296875,24.21591907,169.06,74.2515873,21.33709024,52,4.443361848,8.0,-0.0049,5.519846184670472,193.51042490323357
86.125,26.375,76.405625,21.1991061,169.44,74.92888889,17.80358098,62,5.308545019,8.06,-0.0049,5.5429452552791005,175.08989972006822
86.375,20.125,65.2065625,21.12557567,135.11,64.09698413,19.35405406,5,3.669154569,18.6,-0.0127,8.125751668388423,222.47279956812474
86.375,20.375,113.0995313,51.83038715,275.96,110.5144444,47.9722733,7,3.448774556,18.6,-0.0127,4.422908596654938,325.27651127965015
86.375,20.625,109.6351563,49.79015066,271.99,107.0580952,45.75335688,8,3.604804456,8.16,-0.005,4.716506548243372,325.43116362863594
86.375,20.875,109.4634375,50.19230112,283.37,106.7030159,45.51461407,13,3.881544153,8.26,-0.0051,4.7263869689926885,324.58311633917924
86.375,21.125,104.6921875,45.58456868,275.51,101.9807937,40.50222535,27,4.284436345,8.26,-0.0051,4.842806612515885,300.8366322465885
86.375,21.375,105.5254688,41.42249555,262.96,103.0265079,36.65229728,160,4.363532546,8.26,-0.0051,4.822269638801033,282.2727291656537
86.375,21.625,100.2607813,39.50768937,243.27,97.99079365,35.43798864,828,4.099533069,8.26,-0.0051,4.953501017805354,275.80289409721456
86.375,21.875,130.1723437,72.86742587,360.04,126.5236508,67.39371365,869,3.464957436,8.26,-0.0051,4.252664104483541,416.7751706071974
86.375,22.125,133.4603125,77.07953557,414.84,128.9939683,68.98458999,414,4.143621522,8.26,-0.0051,4.181947276923439,421.9502307583604
86.375,22.375,97.5878125,47.0839963,281.4,94.67015873,41.31922814,227,4.519199648,8.26,-0.0051,5.021490207741228,305.0719119964358
86.375,22.625,95.568125,47.16603713,275.49,92.71222222,41.68874145,197,4.384343865,7.87,-0.0045,5.119217011571132,308.9818394218306
86.375,22.875,87.9765625,36.55714047,202.65,86.15634921,33.8466293,274,3.441809515,7.94,-0.0046,5.297426241295245,267.2765847332125
86.375,23.125,74.3159375,22.76055097,148.8,73.13365079,20.89991056,246,3.620414977,7.6,-0.0041,5.6038446316322075,191.4357890932493
86.375,23.375,85.19578125,36.69173752,222.0,83.02428571,32.64763453,253,4.256838705,8.06,-0.0049,5.309269357843591,258.5308668662053
86.375,23.625,86.245,38.9052839,230.27,83.95888889,34.68664571,158,4.218081861,7.94,-0.0046,5.339789727152324,271.46439443163024
86.375,23.875,86.48453125,35.43013636,192.32,84.80460317,33.08476597,273,3.249694948,7.6,-0.0041,5.331121715191886,262.8634455547085
86.375,24.125,92.96921875,42.87079266,230.03,90.79365079,39.54946039,264,3.520562552,7.78,-0.0045,5.120206927772526,295.4706398285431
86.375,24.375,100.5573437,48.06223398,252.29,98.14888889,44.44550314,324,3.468092388,7.78,-0.0045,4.948320823926291,320.48795241754334
86.375,24.625,95.8590625,44.72544273,226.4,93.78698413,41.92054978,212,3.163436943,6.91,-0.0036,4.893349374985013,300.99095856499116
86.375,24.875,96.4934375,46.12529364,207.79,94.7268254,44.28966538,106,2.552811669,7.78,-0.0045,5.0396461407022395,319.69767870531064
86.375,25.125,90.29984375,37.10208154,206.48,88.45571429,34.36222666,395,3.434710063,7.78,-0.0045,5.182082701106749,268.3677440962951
86.375,25.375,92.2665625,35.58261475,217.31,90.28174603,32.15729908,41,3.950215273,7.78,-0.0045,5.136422404847526,257.44003397389474
86.375,25.625,80.49953125,28.63614049,181.83,78.89111111,25.83555469,39,3.984388573,7.78,-0.0045,5.415734145675236,220.418026957093
86.375,25.875,77.0571875,23.14454832,152.88,75.85365079,21.24779468,42,3.625145591,7.78,-0.0045,5.500279969235778,193.92600696883852
86.375,26.125,80.41640625,23.59022145,168.08,79.02492063,21.00983095,52,4.238733743,7.78,-0.0045,5.417760347668568,194.24263528212984
86.375,26.375,84.03125,26.96659145,202.34,82.15333333,22.65037131,60,5.306167612,7.78,-0.0045,5.330343662895592,204.76551317449062
86.625,20.375,64.36140625,20.92239842,130.25,63.31555556,19.35695435,3,3.457901652,18.6,-0.0127,8.213439050676614,223.34857101045452
86.625,20.625,110.5251563,49.43077027,277.67,107.8720635,45.07433325,3,3.767064852,8.16,-0.005,4.6955647242205005,322.1746054764592
86.625,20.875,114.4848437,53.2927812,287.88,111.7325397,48.99377955,2,3.595302545,8.26,-0.0051,4.606884820492678,340.1935430074596
86.625,21.125,111.79875,51.22689899,273.43,109.2331746,47.37710139,12,3.465742322,8.26,-0.0051,4.670429149996394,333.0701453741907
86.625,21.375,112.5026562,43.42725063,249.65,110.3257143,40.15669992,74,3.469515324,15.7,-0.0123,3.9348707736719226,270.51408108232164
86.625,21.625,110.6842187,44.12735184,240.33,108.6263492,41.31709759,40,3.18763075,11.5,-0.0092,4.153918988963875,282.3120949479746
86.625,21.875,113.5295313,48.33555874,233.32,111.6280952,46.28197719,171,2.629358384,8.26,-0.0051,4.629384759276599,327.78661113257317
86.625,22.125,109.2992187,49.6367483,280.66,106.5792063,45.04900564,71,3.864253854,8.26,-0.0051,4.730347051218642,322.396649689506
